id,plate,date,price
580,E087CC797,2025-02-11 00:00:00,100000
581,M787AY550,2025-01-10 00:00:00,140000
582,Y555TY66,2023-07-18 00:00:00,450000
583,Y555TY66,2023-08-08 00:00:00,200000
584,B333ET777,2024-03-11 00:00:00,800000
585,B333ET777,2024-08-01 22:59:40,580000
586,B333ET777,2024-08-12 10:01:49,600000
587,B333ET777,2024-09-10 12:12:28,550000
588,O799OP797,2025-02-05 00:00:00,50000
589,B404HK197,2024-04-08 00:00:00,170000
590,O964OM797,2024-10-06 00:00:00,30000
591,E555OE15,2022-07-13 00:00:00,350000
592,E001BY790,2022-03-10 16:15:03,200000
593,E001BY790,2022-03-11 20:42:03,150000
594,Y276OT797,2024-10-25 00:00:00,70000
595,C700OP797,2024-12-13 00:00:00,290000
596,C999BO790,2022-04-28 00:00:00,180000
597,K559TX797,2024-11-13 00:00:00,50000
598,E760OO124,2024-09-06 00:00:00,150000
599,B063BB161,2024-03-29 00:00:00,3500000
600,T800HM199,2023-07-29 00:00:00,100000
601,T800HM199,2023-07-30 22:48:58,99000
602,T800HM199,2023-08-09 23:38:50,75000
603,Y200PC77,2024-05-25 00:00:00,235000
604,Y200PC77,2024-05-25 11:56:13,250000
605,Y200PC77,2024-06-12 20:25:28,230000
606,Y200PC77,2024-07-15 12:32:33,220000
607,Y200PC77,2024-08-25 18:36:37,250000
608,Y200PC77,2024-10-06 15:07:16,200000
609,Y200PC77,2024-10-31 16:44:02,220000
610,Y200PC77,2024-12-12 18:54:21,180000
611,Y200PC77,2025-01-06 12:29:16,190000
612,T288KO761,2022-06-17 00:00:00,120000
613,H939PP150,2024-05-28 00:00:00,60000
614,H939PP150,2024-09-11 00:00:00,80000
615,O006EA750,2023-09-17 01:26:20,130000
616,O006EA750,2023-09-19 02:54:15,99000
617,O006EA750,2025-02-12 00:00:00,150000
618,K777AY178,2023-08-03 00:00:00,250000
619,M585MM48,2024-07-31 00:00:00,900000
620,A987PC193,2022-11-28 00:00:00,100000
621,A030PK790,2024-12-27 00:00:00,90000
622,M345CK67,2023-08-25 00:00:00,120000
623,C680MC196,2024-07-11 00:00:00,250000
624,B686BH797,2024-09-21 00:00:00,300000
625,M073OH199,2023-10-31 00:00:00,80000
626,A333KM82,2024-05-27 00:00:00,300000
627,P770KK07,2024-07-14 00:00:00,100000
628,X434TX125,2022-05-17 00:00:00,50000
629,X327KK977,2024-11-28 00:00:00,60000
630,O020AC05,2023-10-14 00:00:00,170000
631,P077EP777,2024-11-08 00:00:00,700000
632,O777KP48,2022-12-10 00:00:00,240000
633,M357OO25,2024-07-28 00:00:00,2000000
634,H111HH95,2025-01-23 00:00:00,3500000
635,C373KP77,2023-11-04 00:00:00,800000
636,H199YB33,2025-02-07 00:00:00,25000
637,O500OE177,2023-10-06 14:28:11,265000
638,O500OE177,2023-11-06 10:34:20,290000
639,O500OE177,2023-12-15 12:35:18,285000
640,O500OE177,2024-01-11 14:38:00,275000
641,O500OE177,2024-02-22 16:20:14,500000
642,O500OE177,2024-07-18 18:47:07,450000
643,O500OE177,2024-08-05 01:09:42,440000
644,O500OE177,2024-08-07 23:56:06,450000
645,O500OE177,2024-08-25 18:36:35,500000
646,O500OE177,2024-11-05 20:47:15,450000
647,O500OE177,2024-11-12 11:45:58,440000
648,O500OE177,2024-11-24 15:46:27,390000
649,O500OE177,2024-11-25 17:25:11,380000
650,O500OE177,2024-12-06 14:53:34,400000
651,O500OE177,2024-12-11 17:39:04,390000
652,O500OE177,2025-01-08 15:33:30,400000
653,O500OE177,2025-02-04 00:00:00,450000
654,O500OE177,2025-02-06 13:34:49,400000
655,O500OE177,2025-02-09 14:45:26,380000
656,O500OE177,2025-02-11 18:04:14,390000
657,X666PX177,2023-10-03 00:00:00,1200000
658,H009MX750,2022-08-27 00:00:00,800000
659,B053BB177,2022-04-26 00:00:00,600000
660,H020OK199,2023-04-27 12:13:28,150000
661,H020OK199,2023-11-10 16:45:27,200000
662,M333PM36,2023-03-17 00:00:00,190000
663,O666KB199,2023-09-12 00:00:00,240000
664,A771AA99,2023-05-15 00:00:00,1350000
665,B888PH199,2024-10-29 00:00:00,650000
666,B734OP197,2025-02-11 00:00:00,185000
667,M222AY193,2024-05-22 00:00:00,335000
668,T777XM750,2025-01-16 01:53:57,400000
669,B727PY777,2022-08-25 14:00:11,80000
670,P777BA777,2024-02-29 00:00:00,4800000
671,O292AY550,2024-08-01 00:00:00,30000
672,H900YP777,2021-08-10 08:50:28,135000
673,H900YP777,2021-09-01 20:00:59,140000
674,H900YP777,2021-10-05 11:43:55,145000
675,H900YP777,2021-10-29 19:54:42,135000
676,H900YP777,2021-11-29 19:43:21,125000
677,H900YP777,2022-01-04 17:33:01,150000
678,H900YP777,2022-01-23 14:33:24,145000
679,H900YP777,2022-03-01 15:22:06,150000
680,H900YP777,2022-03-03 18:40:16,145000
681,H900YP777,2022-03-29 21:32:05,160000
682,C276BA550,2024-11-16 00:00:00,65000
683,P600MK150,2022-12-17 23:41:01,55000
684,P770AB77,2024-08-22 11:33:45,1350000
685,K223KK01,2024-01-24 00:00:00,60000
686,P777MT50,2022-05-15 00:00:00,1200000
687,T124OK797,2025-01-02 00:00:00,30000
688,P001TX178,2022-11-15 00:00:00,250000
689,O999YA152,2023-09-18 00:00:00,120000
690,E500EB797,2024-05-24 11:23:22,250000
691,B011EK761,2023-09-29 00:00:00,30000
692,X606EX26,2022-06-23 00:00:00,100000
693,B333XO26,2024-12-14 00:00:00,390000
694,M005YC50,2022-06-21 00:00:00,400000
695,M202PX777,2025-02-08 00:00:00,130000
696,A262MH252,2024-09-02 00:00:00,262000
697,O262BO977,2024-04-09 00:00:00,100000
698,P767TC797,2024-11-11 00:00:00,70000
699,M070PC799,2025-01-27 00:00:00,100000
700,K063KK777,2024-07-01 00:00:00,9500000
701,P494HB797,2025-01-31 00:00:00,50000
702,T007KM124,2024-08-29 00:00:00,250000
703,M200EC198,2022-05-15 00:00:00,55000
704,H040OH123,2023-05-26 00:00:00,100000
705,B199OT198,2022-05-04 00:00:00,50000
706,H197CT797,2025-02-10 00:00:00,60000
707,B696BB199,2022-06-20 00:00:00,300000
708,T020TT02,2022-08-18 00:00:00,1500000
709,M222MM56,2024-10-23 00:00:00,1700000
710,A206BB799,2022-05-13 00:00:00,189000
711,H200YC177,2022-04-13 00:06:41,65000
712,H200YC177,2022-07-08 11:14:15,50000
713,B130BB90,2022-05-31 00:00:00,100000
714,B242TC797,2025-01-16 00:00:00,55000
715,A077XX797,2024-12-21 00:00:00,740000
716,M999BT777,2024-10-17 12:08:35,1000000
717,P303BC97,2024-05-17 00:00:00,90000
718,P303BC97,2024-06-05 00:00:00,80000
719,T116TT99,2023-04-27 00:00:00,350000
720,T242XB12,2024-11-08 00:00:00,30000
721,E010KX48,2024-01-25 00:00:00,500000
722,P999TP77,2023-04-30 00:00:00,700000
723,K570KK90,2023-06-26 14:10:44,300000
724,T541TT95,2024-07-16 00:00:00,300000
725,B929HX797,2023-07-13 00:00:00,70000
726,O161MA797,2025-01-27 00:00:00,29999
727,P666MT77,2023-04-14 00:00:00,600000
728,P666MT77,2023-05-24 00:00:00,500000
729,P666MT77,2023-07-15 00:00:00,222000
730,A002XP97,2025-02-06 19:44:25,400000
731,M856MP46,2024-09-15 00:00:00,500000
732,B221EP161,2024-11-23 00:00:00,50000
733,E700AT190,2023-08-19 00:00:00,100000
734,X100YT777,2023-02-04 18:25:45,155000
735,M179OO77,2025-01-10 00:00:00,3800000
736,X015XX97,2025-02-08 00:00:00,3750000
737,A707TY777,2025-02-10 00:00:00,500000
738,K032KK750,2025-02-09 00:00:00,540000
739,T077OT161,2024-05-31 00:00:00,120000
740,M707AC716,2023-11-27 00:00:00,500000
741,T793PX797,2025-02-06 00:00:00,35000
742,M050KX116,2024-05-11 00:00:00,250000
743,T052YO790,2025-01-15 00:00:00,45000
744,O002OP90,2025-01-10 00:00:00,700000
745,T030YY790,2023-12-15 00:00:00,50000
746,B001BH177,2023-09-21 19:58:13,715000
747,Y010YP197,2023-01-10 00:00:00,250000
748,Y666CX22,2024-03-01 00:00:00,250000
749,K202KC797,2024-09-16 00:00:00,70000
750,X340YH77,2023-10-15 00:00:00,250000
751,O666MX197,2023-06-09 19:30:32,170000
752,C095PE89,2024-11-19 00:00:00,150000
753,O901TA40,2023-03-22 00:00:00,30000
754,T717XY77,2023-10-19 00:00:00,250000
755,E770CP77,2025-01-24 00:00:00,335000
756,O585TX790,2024-12-12 00:00:00,60000
757,Y707KY177,2022-08-31 00:00:00,250000
758,B111BY186,2023-04-03 00:00:00,250000
759,T799TX799,2024-09-27 00:00:00,375000
760,K060TE750,2025-02-10 00:00:00,80000
761,A888EC82,2023-05-05 00:00:00,270000
762,B099EM977,2025-02-11 00:00:00,80000
763,H321TO797,2024-09-04 00:00:00,75000
764,X070CX36,2023-06-20 00:00:00,145000
765,X257AH05,2025-01-12 00:00:00,50000
766,C030YM790,2024-12-27 00:00:00,110000
767,K252PM790,2024-12-12 00:00:00,45000
768,A900EP977,2024-01-17 21:31:06,300000
769,B570AX154,2021-06-11 12:02:52,100000
770,A660MP90,2025-02-11 00:00:00,1000000
771,B010XO750,2024-10-17 00:00:00,500000
772,E077TK777,2024-11-09 00:00:00,900000
773,M143TH797,2025-01-31 00:00:00,60000
774,O748OO77,2025-02-04 00:00:00,2300000
775,T005YA178,2024-09-05 15:40:18,150000
776,M232MO77,2022-02-23 00:00:00,200000
777,C777MK90,2024-12-13 00:00:00,765000
778,C777MK90,2024-12-15 13:41:01,850000
779,C355TB797,2025-01-24 00:00:00,35000
780,A083AP77,2024-12-09 00:00:00,25000
781,H003OK76,2022-05-24 00:00:00,250000
782,A013BK199,2025-01-29 00:00:00,220000
783,Y008XA98,2023-05-06 00:00:00,75000
784,O111KC77,2025-02-08 00:00:00,1100000
785,X500AC95,2023-07-11 00:00:00,350000
786,B977KB977,2024-06-14 00:00:00,1500000
787,C686CC98,2025-01-28 00:00:00,2200000
788,C887OM797,2025-02-11 00:00:00,70000
789,C025OM797,2024-12-12 00:00:00,80000
790,C025OM797,2024-12-12 00:00:00,55000
791,H177OX790,2024-06-24 00:00:00,50000
792,K200PT177,2024-02-11 00:00:00,200000
793,E777XA750,2023-10-29 00:00:00,350000
794,E244OK797,2024-07-16 00:00:00,30000
795,Y678CO31,2023-05-22 00:00:00,150000
796,A924AA186,2024-03-08 00:00:00,500000
797,P101HP797,2023-11-05 00:00:00,100000
798,P101HP797,2024-09-15 23:34:50,155000
799,P101HP797,2025-01-05 00:00:00,150000
800,B337OP06,2024-07-26 00:00:00,35000
801,M171PB42,2023-08-09 00:00:00,80000
802,M997TY797,2025-01-13 00:00:00,35000
803,E868AE550,2025-01-02 00:00:00,50000
804,E868AE550,2025-01-10 00:00:00,90000
805,O114OO197,2025-02-07 00:00:00,1350000
806,P193BM193,2022-03-04 00:00:00,130000
807,T003AO790,2021-08-13 18:57:02,65000
808,E131BA550,2024-12-25 00:00:00,100000
809,K333AA50,2022-06-19 00:00:00,200000
810,K333AA50,2022-07-13 00:00:00,500000
811,A097CA797,2025-01-18 00:00:00,100000
812,T984CH797,2025-01-26 00:00:00,60000
813,O070OP761,2024-11-07 00:00:00,150000
814,P191OO797,2025-01-29 00:00:00,120000
815,C889OB67,2024-06-04 00:00:00,50000
816,Y393MM797,2024-04-09 00:00:00,80000
817,T501BB550,2025-01-13 00:00:00,25000
818,X969TA152,2022-08-04 00:00:00,60000
819,K555OO193,2024-12-05 00:00:00,550000
820,P999TB99,2023-01-21 14:50:17,1250000
821,E363TX150,2024-12-17 00:00:00,55000
822,H868OX161,2023-07-03 00:00:00,350000
823,C097TK797,2025-02-11 00:00:00,120000
824,O868TE797,2024-10-24 00:58:42,40000
825,B750PC750,2024-01-23 12:01:01,140000
826,B750PC750,2024-05-08 12:59:43,195000
827,B750PC750,2024-07-05 20:33:30,200000
828,A400YH01,2022-04-26 00:00:00,90000
829,K061KK197,2023-11-08 17:33:00,350000
830,M070EH77,2022-09-28 00:00:00,250000
831,C740PT797,2024-06-23 00:00:00,79000
832,M012BY550,2025-02-11 00:00:00,50000
833,H022BB550,2025-02-03 00:00:00,80000
834,M907AX977,2024-12-13 00:00:00,250000
835,P777AP190,2022-03-02 00:00:00,245000
836,A350YT790,2025-02-11 00:00:00,50000
837,Y200XC750,2025-02-12 00:00:00,140000
838,X222BX190,2024-08-27 00:00:00,330000
839,O958KH977,2025-02-01 00:00:00,60000
840,T424TO193,2024-06-17 00:00:00,70000
841,H400HX797,2023-09-12 00:00:00,150000
842,M666TP750,2022-07-13 00:00:00,90000
843,Y911AM550,2024-07-28 00:00:00,250000
844,M050KP177,2023-06-28 18:22:27,185000
845,H224AX98,2023-04-04 20:40:54,70000
846,C777EE97,2023-09-09 00:00:00,1500000
847,H777KA37,2023-02-09 00:00:00,500000
848,E062PY797,2024-05-17 00:00:00,75000
849,O099KY790,2024-03-11 00:00:00,80000
850,A600TE790,2024-09-17 00:00:00,300000
851,K674OO799,2025-02-11 00:00:00,55000
852,X486AM797,2023-03-09 00:00:00,60000
853,X991AY177,2024-10-22 00:00:00,60000
854,X063TC55,2024-07-30 00:00:00,200000
855,H383OB55,2024-05-27 00:00:00,50000
856,E215CE797,2025-02-11 00:00:00,60000
857,C111BA93,2022-02-19 00:00:00,230000
858,K070BO95,2024-01-24 00:00:00,100000
859,O989TA99,2022-04-12 00:00:00,50000
860,C474CP190,2022-08-15 00:00:00,150000
861,E020TX799,2024-12-28 21:52:01,60000
862,T111BK123,2024-11-05 00:00:00,340000
863,A747XT95,2024-09-06 00:00:00,500000
864,Y555KY77,2025-01-15 21:50:08,1250000
865,X652AC977,2025-02-06 00:00:00,30000
866,H494MB790,2024-12-19 00:00:00,50000
867,T998CC47,2023-10-15 00:00:00,30000
868,A500OO177,2024-05-13 00:00:00,5000000
869,A779PM797,2025-02-03 00:00:00,130000
870,Y587CK797,2025-01-24 00:00:00,35000
871,K570OT799,2025-02-05 00:00:00,290000
872,T777MO34,2022-07-08 00:00:00,355000
873,C789MP193,2024-03-27 00:00:00,40000
874,A014EP161,2024-11-12 00:00:00,80000
875,B878BO138,2023-06-25 00:00:00,55000
876,O198XA98,2024-07-11 00:00:00,250000
877,X444TM61,2023-08-26 00:00:00,250000
878,X964OO797,2024-11-24 00:00:00,70000
879,P006OK98,2023-02-07 00:00:00,150000
880,T025PP797,2024-12-12 00:00:00,65000
881,O030TX33,2022-04-15 00:00:00,45000
882,E161OE196,2022-10-11 00:00:00,60000
883,P422OE797,2024-10-27 00:00:00,70000
884,Y313OK797,2024-12-13 00:00:00,80000
885,P900OB797,2024-01-20 00:00:00,100000
886,P900OB797,2024-02-12 23:15:37,150000
887,P900OB797,2024-05-12 00:30:41,125000
888,K969TA797,2024-12-10 00:00:00,60000
889,T700CX197,2022-06-19 00:00:00,200000
890,T700CX197,2024-11-23 00:00:00,220000
891,X525PX55,2023-04-26 00:00:00,400000
892,P644YC799,2024-12-13 00:00:00,30000
893,Y001TM750,2025-01-31 00:00:00,350000
894,E808AX177,2024-10-16 00:00:00,70000
895,M015YB790,2025-02-08 00:00:00,80000
896,H177XO790,2024-05-26 00:00:00,59000
897,O001OP790,2024-11-13 00:00:00,1100000
898,K815KK123,2024-04-15 00:00:00,280000
899,T070AX550,2024-08-07 00:00:00,110000
900,P103OX797,2024-05-08 00:00:00,30000
901,K800MH797,2023-09-17 19:24:46,110000
902,K800MH797,2023-09-28 09:53:16,130000
903,K032XK777,2024-12-12 00:00:00,280000
904,O969TY799,2025-01-29 00:00:00,50000
905,A442YE95,2022-05-08 00:00:00,50000
906,E142OE142,2024-05-20 00:00:00,280000
907,Y353TY797,2024-12-18 00:00:00,70000
908,A777XY23,2023-06-21 00:00:00,1000000
909,X112BA550,2024-11-01 00:00:00,90000
910,M882KM977,2024-12-29 00:00:00,70000
911,X012OY797,2024-12-13 00:00:00,90000
912,P300AO790,2023-08-23 13:09:22,40000
913,A072HP797,2023-05-02 21:48:00,45000
914,M001MY199,2025-02-11 00:00:00,1000000
915,O017AA126,2024-12-07 00:00:00,60000
916,X440PH193,2024-07-18 00:00:00,55000
917,E041EH702,2022-02-15 00:00:00,30000
918,K544OP797,2024-02-11 00:00:00,30000
919,E713BA550,2024-12-25 00:00:00,120000
920,B977AM77,2022-11-08 00:00:00,270000
921,A001AX197,2024-03-14 00:00:00,1500000
922,A797CE790,2023-12-14 00:00:00,300000
923,O020BO02,2023-09-07 00:00:00,230000
924,E099BX550,2024-12-22 14:51:10,40000
925,Y136MB136,2022-12-12 00:00:00,100000
926,X611CA797,2025-01-30 00:00:00,60000
927,B733MO797,2025-02-11 00:00:00,70000
928,C777KK198,2023-11-16 00:00:00,1000000
929,K700YY190,2023-03-03 00:00:00,120000
930,M096TY797,2025-02-12 00:00:00,75000
931,M031MC797,2023-04-19 23:12:56,60000
932,P444YM190,2024-02-03 00:00:00,200000
933,O888BX197,2024-10-03 00:00:00,700000
934,O636HT790,2024-09-15 23:34:50,40000
935,H003HX190,2024-03-17 00:00:00,230000
936,T104CM797,2025-01-26 00:00:00,60000
937,E388KX94,2022-10-02 00:00:00,650000
938,T945HH797,2025-02-11 00:00:00,50000
939,E938PY797,2025-02-10 00:00:00,30000
940,K111PC70,2023-09-06 00:00:00,150000
941,T147TT197,2024-03-02 16:30:19,280000
942,T147TT197,2024-03-15 09:45:01,270000
943,T147TT197,2024-03-21 21:41:47,300000
944,T147TT197,2024-03-27 11:39:06,270000
945,T147TT197,2024-03-30 14:17:26,260000
946,T147TT197,2024-04-09 20:53:38,250000
947,T147TT197,2024-04-17 12:49:54,260000
948,T147TT197,2024-04-20 14:37:18,250000
949,Y919TA797,2024-11-30 00:00:00,90000
950,A005BO750,2023-08-29 00:00:00,200000
951,C929HM797,2025-02-06 00:00:00,75000
952,C007KP95,2025-02-06 00:00:00,1650000
953,Y005HP47,2024-02-06 00:00:00,130000
954,B220OB777,2023-11-13 23:25:20,50000
955,B220OB777,2023-11-14 18:37:41,100000
956,B220OB777,2023-12-05 15:09:41,90000
957,B220OB777,2023-12-09 14:53:38,40000
958,X343AH790,2024-07-17 00:00:00,100000
959,O090HT138,2024-06-11 00:00:00,420000
960,B055HP134,2023-03-31 00:00:00,40000
961,B055HP134,2023-07-15 00:00:00,25000
962,B465AO550,2025-01-31 00:00:00,60000
963,K022BB122,2023-03-27 00:00:00,200000
964,C151YP790,2025-01-16 00:00:00,80000
965,T500HB193,2024-06-17 00:00:00,300000
966,O726XM93,2022-12-25 00:00:00,50000
967,E700CP750,2024-02-15 17:27:13,185000
968,P999XH98,2024-05-23 00:00:00,330000
969,X848PT77,2023-01-22 00:00:00,50000
970,X848PT77,2023-03-28 12:26:52,70000
971,X562AA977,2023-07-12 00:00:00,100000
972,K070OT750,2024-11-07 00:00:00,300000
973,K070OT750,2025-02-08 00:00:00,200000
974,H999CB777,2024-07-23 00:00:00,1110000
975,C944EP977,2024-12-13 20:49:54,25000
976,E444TT750,2021-07-08 10:34:45,130000
977,A700TB41,2022-05-31 00:00:00,60000
978,X054YC790,2024-12-31 00:00:00,30000
979,P468YP97,2025-02-06 13:34:50,110000
980,M005KA33,2022-12-24 00:00:00,320000
981,A555YM777,2024-11-12 00:00:00,800000
982,P712AK977,2023-06-09 00:00:00,80000
983,C525CE797,2025-01-21 00:00:00,70000
984,A535PK797,2024-09-29 00:00:00,100000
985,P222AH22,2024-12-06 00:00:00,200000
986,E500CA799,2023-03-16 17:12:41,130000
987,E500CA799,2023-12-06 11:36:24,75000
988,Y068TK797,2025-01-12 00:00:00,65000
989,B418OP777,2025-02-02 00:00:00,777000
990,X445OT797,2024-10-21 00:00:00,70000
991,X877XK777,2024-03-25 00:00:00,85000
992,T001XM750,2024-05-06 00:00:00,350000
993,C424PX797,2025-01-31 00:00:00,55000
994,P010YP777,2025-01-20 00:00:00,350000
995,M434PH797,2024-08-03 00:00:00,65000
996,E451BA977,2025-01-16 00:00:00,30000
997,H043BB977,2025-02-08 00:00:00,50000
998,O887TO797,2024-10-06 00:00:00,100000
999,E777TC186,2024-09-30 00:00:00,1500000
1000,M654MH797,2023-02-02 21:20:19,50000
1001,P185KY977,2025-02-03 00:00:00,60000
1002,E800OE161,2024-02-25 00:00:00,120000
1003,B323BK799,2024-11-22 00:00:00,150000
1004,O900MA750,2024-02-08 00:00:00,55000
1005,M888KK50,2022-06-11 00:00:00,210000
1006,H001XH777,2022-11-01 00:00:00,2000000
1007,B515CC790,2023-11-25 00:09:13,85000
1008,M800YT790,2024-06-15 00:00:00,150000
1009,A777PH702,2023-04-22 00:00:00,300000
1010,B969XO197,2023-12-08 00:00:00,300000
1011,H444HB152,2024-08-05 00:00:00,230000
1012,E999XB99,2023-04-04 00:00:00,1150000
1013,K096AA977,2022-08-24 00:00:00,120000
1014,M123AA977,2023-05-02 00:00:00,80000
1015,X373BH797,2024-11-27 00:00:00,100000
1016,O091YY790,2025-01-19 00:00:00,29999
1017,B056OP152,2023-11-17 00:00:00,120000
1018,Y870EE977,2024-11-20 00:00:00,65000
1019,T007AY177,2023-12-05 00:00:00,450000
1020,T007AY177,2024-03-09 00:00:00,800000
1021,T007AY177,2025-02-12 00:00:00,600000
1022,E400OH797,2023-11-15 12:24:56,70000
1023,E400OH797,2024-10-03 00:00:00,90000
1024,X968EE799,2022-12-11 22:21:48,30000
1025,E799YX199,2024-01-31 00:00:00,100000
1026,M692MM777,2025-02-04 00:00:00,700000
1027,A444PH777,2023-11-29 00:00:00,500000
1028,X664XX98,2024-08-10 00:00:00,400000
1029,K100XB70,2023-01-04 00:00:00,115000
1030,B555TK790,2024-08-17 22:44:51,300000
1031,P036AO36,2025-02-03 00:00:00,200000
1032,C711CC42,2024-08-09 00:00:00,150000
1033,K555CB777,2022-12-26 12:58:54,350000
1034,M222TT790,2024-08-02 12:29:31,300000
1035,B020OE193,2024-03-10 00:00:00,50000
1036,A063XX37,2025-01-22 00:00:00,100000
1037,Y777MM790,2022-09-05 00:00:00,500000
1038,K220KO777,2024-08-13 00:00:00,130000
1039,B555AX750,2023-10-03 00:00:00,450000
1040,K883KK10,2025-01-24 00:00:00,365000
1041,M083AM550,2025-02-10 00:00:00,50000
1042,A747AA197,2022-10-03 16:44:28,1200000
1043,A747AA197,2022-10-16 03:36:57,1100000
1044,Y700MB797,2022-07-16 00:00:00,130000
1045,C800CB790,2022-07-14 03:23:20,60000
1046,C777KB198,2024-03-11 00:00:00,340000
1047,K797OY797,2024-07-30 00:00:00,400000
1048,O878OY77,2023-01-23 14:52:16,80000
1049,C048EX977,2024-11-11 00:00:00,80000
1050,O666MX790,2024-09-10 00:00:00,240000
1051,O011MK797,2024-12-03 00:00:00,120000
1052,C888YE42,2023-05-29 00:00:00,450000
1053,X319AX178,2023-11-01 00:00:00,60000
1054,H808MY46,2024-02-06 00:00:00,60000
1055,B151PK797,2024-06-19 00:00:00,79000
1056,C589AH550,2025-01-31 00:00:00,60000
1057,A945MP77,2023-08-01 19:48:47,5000000
1058,P424AM177,2024-10-22 20:03:39,200000
1059,T333TE197,2025-01-26 00:00:00,450000
1060,H641BO550,2025-01-13 00:00:00,25000
1061,E040YB190,2024-05-01 00:00:00,100000
1062,B666CP61,2024-09-22 00:00:00,350000
1063,B850MK797,2022-08-05 14:19:59,45000
1064,P808PM26,2024-09-20 00:00:00,70000
1065,C013OO790,2025-01-14 18:33:45,200000
1066,C013OO790,2025-01-19 12:14:12,220000
1067,C013OO790,2025-02-12 00:00:00,175000
1068,B779PE797,2025-01-20 00:00:00,30000
1069,Y063OP77,2025-01-20 00:00:00,450000
1070,Y063OP77,2025-01-21 16:09:17,550000
1071,Y063OP77,2025-01-26 16:38:45,500000
1072,Y063OP77,2025-02-11 19:15:01,450000
1073,E002MT05,2024-08-16 00:00:00,700000
1074,B094BB77,2025-02-06 00:00:00,1500000
1075,C150YY790,2023-12-01 00:00:00,50000
1076,Y012PH797,2025-02-09 00:00:00,60000
1077,Y001EA73,2024-08-02 00:00:00,630000
1078,M077TY797,2024-11-29 13:42:17,230000
1079,M077TY797,2025-02-02 15:22:18,170000
1080,P373PC777,2022-08-16 00:00:00,100000
1081,T900EY797,2024-06-08 01:29:58,120000
1082,B095AC550,2024-12-31 00:00:00,60000
1083,X979AA797,2023-04-28 00:00:00,150000
1084,T143TT99,2022-10-20 14:59:23,280000
1085,T143TT99,2022-10-31 09:11:51,250000
1086,T143TT99,2023-02-16 00:00:00,450000
